run_name,task_id,episode_idx,infer_id,route_type,accepted_prefix_len,chunk_exec_len,policy_time_gpu_sync_ms,policy_time_wall_ms,gpu_sync_before_after_used,sample_actions_ms,policy_time_ms,serve_time_ms,client_roundtrip_ms,timing_patch_stage,source
stage6_libero_goal_task2_seed7_n3,2,0,6,draft,12,12,8.054593999986537,8.054593999986537,1,8.054593999986537,10.545659002673347,10.664350003935397,11.890023000887595,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,0,7,draft,0,0,8.057523002207745,8.057523002207745,1,8.057523002207745,10.397117002867162,10.515927999222185,11.65671000489965,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,0,8,full,12,12,33.49767599866027,33.49767599866027,1,33.49767599866027,35.55568599404069,35.63875699182972,36.59476800385164,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,0,full,12,12,32.870868999452796,32.870868999452796,1,32.870868999452796,35.43623500445392,35.55840600893134,37.43087600014405,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,1,draft,12,12,8.146354004566092,8.146354004566092,1,8.146354004566092,10.491537999769207,10.608769007376395,11.777011000958737,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,2,draft,0,0,8.083443004579749,8.083443004579749,1,8.083443004579749,10.606449999613687,10.723880994191859,11.751142003049608,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,3,full,12,12,33.554515997821,33.554515997821,1,33.554515997821,35.516486001142766,35.6118779964163,41.71004000090761,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,4,draft,0,0,8.110133996524382,8.110133996524382,1,8.110133996524382,10.421827995742206,10.539857990806922,11.608759996306617,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,5,full,12,12,33.33263300010003,33.33263300010003,1,33.33263300010003,35.187323002901394,35.269293999590445,36.04200200061314,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,6,draft,12,12,8.11827400320908,8.11827400320908,1,8.11827400320908,10.550138002145104,10.666930000297725,11.677089998556767,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,7,draft,12,12,8.03242300025886,8.03242300025886,1,8.03242300025886,10.537428999668919,10.659029998350888,11.927002997254021,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,8,draft,12,12,8.035532999201678,8.035532999201678,1,8.035532999201678,14.106474998698104,14.223696998669766,15.701751995948143,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,1,9,draft,12,12,8.018252003239468,8.018252003239468,1,8.018252003239468,10.600849993352313,10.718410994741134,11.931143002584577,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep001_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,2,0,full,12,12,33.40342400042573,33.40342400042573,1,33.40342400042573,36.021652005729266,36.1503930107574,37.95249099493958,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep002_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,2,1,draft,12,12,8.149074004904833,8.149074004904833,1,8.149074004904833,10.615549006615765,10.73553101014113,12.254606001079082,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep002_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
